FechaMedicion,Potencia,Voltaje,FactorPotencia,Frecuencia,phase,variant
2026-03-02 06:20:00,130.144,116.778,0.658,59.967,2,multivariable
2026-03-02 06:30:00,125.63,117.07,0.639,59.93,2,multivariable
2026-03-02 06:40:00,140.59,116.96,0.678,59.96,2,multivariable
2026-03-02 06:50:00,156.41,117.54,0.718,59.93,2,multivariable
2026-03-02 07:00:00,154.067,115.8,0.728,59.956,2,multivariable
2026-03-02 07:10:00,154.67,116.31,0.725,59.96,2,multivariable
2026-03-02 07:20:00,182.789,115.478,0.914,59.956,2,multivariable
2026-03-02 07:30:00,92.57,115.13,0.75,59.99,2,multivariable
2026-03-02 07:40:00,56.52,116.44,0.632,59.94,2,multivariable
2026-03-02 07:50:00,155.13,114.68,0.732,59.94,2,multivariable
2026-03-02 08:00:00,137.79,115.71,0.686,59.95,2,multivariable
2026-03-02 08:10:00,130.29,113.73,0.68,59.98,2,multivariable
2026-03-02 08:20:00,128.7,114.79,0.666,59.98,2,multivariable
2026-03-02 08:30:00,126.94,114.54,0.665,59.96,2,multivariable
2026-03-02 08:40:00,210.59,114.07,0.775,59.97,2,multivariable
2026-03-02 08:50:00,265.58,113.78,0.857,59.94,2,multivariable
2026-03-02 09:00:00,237.3,113.812,0.829,60.0,2,multivariable
2026-03-02 09:10:00,238.55,111.79,0.836,59.96,2,multivariable
2026-03-02 09:20:00,232.9,112.911,0.829,59.956,2,multivariable
2026-03-02 09:30:00,223.67,112.39,0.825,59.97,2,multivariable
2026-03-02 09:40:00,225.262,114.125,0.825,59.975,2,multivariable
2026-03-02 09:50:00,222.82,114.57,0.823,59.94,2,multivariable
2026-03-02 10:00:00,225.089,114.911,0.829,59.989,2,multivariable
2026-03-02 10:10:00,216.767,113.489,0.822,59.978,2,multivariable
2026-03-02 10:20:00,224.662,113.025,0.832,59.962,2,multivariable
2026-03-02 10:30:00,218.72,111.36,0.836,59.95,2,multivariable
2026-03-02 10:40:00,213.99,112.15,0.829,59.94,2,multivariable
2026-03-02 10:50:00,223.411,112.511,0.832,59.989,2,multivariable
2026-03-02 11:00:00,225.33,112.58,0.837,59.93,2,multivariable
2026-03-02 11:10:00,210.062,114.188,0.814,59.95,2,multivariable
2026-03-02 11:20:00,217.31,116.19,0.811,59.98,2,multivariable
2026-03-02 11:30:00,218.3,116.722,0.811,59.944,2,multivariable
2026-03-02 11:40:00,218.27,114.56,0.817,59.96,2,multivariable
2026-03-02 11:50:00,211.544,114.067,0.812,59.944,2,multivariable
2026-03-02 12:00:00,214.75,114.812,0.814,59.962,2,multivariable
2026-03-02 12:10:00,210.767,115.078,0.802,59.978,2,multivariable
2026-03-02 12:20:00,220.4,114.644,0.818,59.933,2,multivariable
2026-03-02 12:30:00,219.8,115.38,0.814,59.98,2,multivariable
2026-03-02 12:40:00,218.233,116.578,0.808,59.989,2,multivariable
2026-03-02 12:50:00,210.47,116.45,0.798,59.97,2,multivariable
2026-03-02 13:00:00,200.8,117.25,0.787,59.98,2,multivariable
2026-03-02 13:10:00,200.344,116.967,0.788,59.944,2,multivariable
2026-03-02 13:20:00,261.389,115.311,0.936,59.944,2,multivariable
2026-03-02 13:30:00,165.0,115.47,0.831,59.95,2,multivariable
2026-03-02 13:40:00,136.2,115.167,0.776,59.978,2,multivariable
2026-03-02 13:50:00,225.062,116.2,0.831,59.962,2,multivariable
2026-03-02 14:00:00,212.74,115.14,0.817,59.97,2,multivariable
2026-03-02 14:10:00,218.51,115.18,0.816,59.96,2,multivariable
2026-03-02 14:20:00,218.95,115.41,0.816,59.98,2,multivariable
2026-03-02 14:30:00,220.13,115.21,0.816,59.96,2,multivariable
2026-03-02 14:40:00,217.76,114.37,0.819,59.98,2,multivariable
2026-03-02 14:50:00,214.26,114.41,0.813,59.95,2,multivariable
2026-03-02 15:00:00,214.66,114.38,0.809,59.98,2,multivariable
2026-03-02 15:10:00,212.4,114.53,0.811,59.98,2,multivariable
2026-03-02 15:20:00,214.82,113.65,0.816,59.95,2,multivariable
2026-03-02 15:30:00,221.762,114.85,0.815,59.988,2,multivariable
2026-03-02 15:40:00,221.9,114.46,0.819,59.99,2,multivariable
2026-03-02 15:50:00,224.375,116.362,0.81,59.988,2,multivariable
2026-03-02 16:00:00,228.583,114.583,0.825,59.967,2,multivariable
2026-03-02 16:10:00,222.79,114.24,0.818,59.96,2,multivariable
2026-03-02 16:20:00,226.05,115.5,0.817,59.96,2,multivariable
2026-03-02 16:30:00,218.39,115.04,0.81,59.97,2,multivariable
2026-03-02 16:40:00,232.32,115.43,0.823,59.94,2,multivariable
2026-03-02 16:50:00,223.53,115.47,0.814,59.96,2,multivariable
2026-03-02 17:00:00,214.1,117.21,0.8,59.96,2,multivariable
2026-03-02 17:10:00,209.96,116.58,0.796,59.91,2,multivariable
2026-03-02 17:20:00,212.322,118.0,0.793,59.967,2,multivariable
2026-03-02 17:30:00,214.57,117.98,0.792,59.97,2,multivariable
2026-03-02 17:40:00,223.69,116.09,0.811,59.98,2,multivariable
2026-03-02 17:50:00,252.629,115.414,0.826,59.957,2,multivariable
2026-03-02 18:00:00,287.28,114.92,0.84,59.96,2,multivariable
2026-03-02 18:10:00,276.39,115.24,0.822,59.92,2,multivariable
2026-03-02 18:20:00,347.2,114.06,0.87,59.98,2,multivariable
2026-03-02 18:30:00,359.85,113.36,0.877,59.97,2,multivariable
2026-03-02 18:40:00,349.39,111.93,0.879,59.97,2,multivariable
2026-03-02 18:50:00,333.65,112.9,0.877,59.97,2,multivariable
2026-03-02 19:00:00,338.38,114.27,0.884,59.95,2,multivariable
2026-03-02 19:10:00,334.08,114.46,0.879,59.98,2,multivariable
2026-03-02 19:20:00,382.462,114.15,0.91,59.962,2,multivariable
2026-03-02 19:30:00,295.87,112.71,0.855,59.95,2,multivariable
2026-03-02 19:40:00,264.64,115.01,0.832,59.98,2,multivariable
2026-03-02 19:50:00,352.75,114.11,0.903,59.95,2,multivariable
2026-03-02 20:00:00,324.844,114.233,0.898,59.956,2,multivariable
2026-03-02 20:10:00,315.71,115.71,0.895,59.96,2,multivariable
2026-03-02 20:20:00,296.08,115.49,0.888,59.92,2,multivariable
2026-03-02 20:30:00,291.3,113.56,0.89,59.95,2,multivariable
2026-03-02 20:40:00,288.99,114.11,0.891,59.98,2,multivariable
2026-03-02 20:50:00,289.9,114.61,0.896,59.95,2,multivariable
2026-03-02 21:00:00,286.43,117.09,0.891,59.94,2,multivariable
2026-03-02 21:10:00,268.45,116.93,0.869,59.96,2,multivariable
2026-03-02 21:20:00,259.562,116.512,0.86,59.975,2,multivariable
2026-03-02 21:30:00,296.125,117.512,0.878,59.938,2,multivariable
2026-03-02 21:40:00,247.03,115.49,0.846,59.97,2,multivariable
2026-03-02 21:50:00,175.88,115.19,0.804,59.97,2,multivariable
2026-03-02 22:00:00,158.18,116.66,0.742,59.97,2,multivariable
2026-03-02 22:10:00,140.65,116.63,0.692,59.95,2,multivariable
2026-03-02 22:20:00,134.438,118.038,0.663,59.95,2,multivariable
2026-03-02 22:30:00,134.062,117.25,0.668,59.938,2,multivariable
2026-03-02 22:40:00,134.3,118.05,0.665,59.95,2,multivariable
2026-03-02 22:50:00,133.98,117.73,0.664,59.96,2,multivariable
2026-03-02 23:00:00,128.18,117.8,0.637,59.96,2,multivariable
2026-03-02 23:10:00,129.01,117.38,0.644,59.94,2,multivariable
2026-03-02 23:20:00,127.52,117.07,0.644,59.98,2,multivariable
2026-03-02 23:30:00,128.11,118.1,0.64,59.95,2,multivariable
2026-03-02 23:40:00,127.81,117.67,0.641,59.96,2,multivariable
2026-03-02 23:50:00,127.91,117.85,0.642,59.91,2,multivariable
2026-03-03 00:00:00,127.63,117.35,0.643,59.96,2,multivariable
2026-03-03 00:10:00,127.34,117.4,0.643,59.95,2,multivariable
2026-03-03 00:20:00,127.58,117.88,0.64,59.94,2,multivariable
2026-03-03 00:30:00,127.42,117.75,0.64,59.95,2,multivariable
2026-03-03 00:40:00,128.5,119.18,0.633,59.98,2,multivariable
2026-03-03 00:50:00,127.97,118.53,0.64,59.96,2,multivariable
2026-03-03 01:00:00,128.32,118.91,0.636,59.96,2,multivariable
2026-03-03 01:10:00,127.92,118.62,0.636,59.93,2,multivariable
2026-03-03 01:20:00,186.844,117.544,0.912,59.944,2,multivariable
2026-03-03 01:30:00,99.32,119.33,0.751,59.93,2,multivariable
2026-03-03 01:40:00,61.05,117.75,0.628,59.96,2,multivariable
2026-03-03 01:50:00,159.77,118.07,0.724,59.93,2,multivariable
2026-03-03 02:00:00,141.21,118.29,0.678,59.95,2,multivariable
2026-03-03 02:10:00,135.13,118.73,0.656,59.96,2,multivariable
2026-03-03 02:20:00,132.75,119.0,0.648,59.96,2,multivariable
2026-03-03 02:30:00,130.2,118.044,0.65,59.956,2,multivariable
2026-03-03 02:40:00,130.64,119.7,0.635,59.96,2,multivariable
2026-03-03 02:50:00,130.08,119.29,0.639,59.94,2,multivariable
2026-03-03 03:00:00,130.97,120.47,0.63,59.92,2,multivariable
2026-03-03 03:10:00,128.99,119.06,0.638,59.95,2,multivariable
2026-03-03 03:20:00,127.77,117.97,0.641,59.96,2,multivariable
2026-03-03 03:30:00,127.711,118.522,0.636,59.967,2,multivariable
2026-03-03 03:40:00,129.65,118.3,0.648,59.95,2,multivariable
2026-03-03 03:50:00,131.314,118.5,0.653,59.943,2,multivariable
2026-03-03 04:00:00,132.02,116.97,0.673,59.97,2,multivariable
2026-03-03 04:10:00,133.05,118.22,0.666,59.97,2,multivariable
2026-03-03 04:20:00,132.58,118.4,0.661,59.96,2,multivariable
2026-03-03 04:30:00,133.24,118.31,0.664,59.95,2,multivariable
2026-03-03 04:40:00,133.7,119.5,0.654,59.95,2,multivariable
2026-03-03 04:50:00,132.46,118.16,0.661,59.97,2,multivariable
2026-03-03 05:00:00,132.23,118.06,0.662,59.94,2,multivariable
2026-03-03 05:10:00,131.0,116.81,0.668,59.95,2,multivariable
2026-03-03 05:20:00,130.45,116.15,0.67,59.94,2,multivariable
2026-03-03 05:30:00,131.91,115.68,0.681,59.96,2,multivariable
2026-03-03 05:40:00,160.23,116.22,0.751,59.95,2,multivariable
2026-03-03 05:50:00,178.5,116.41,0.794,60.0,2,multivariable
2026-03-03 06:00:00,161.04,116.94,0.751,59.97,2,multivariable
2026-03-03 06:10:00,139.9,116.689,0.704,59.967,2,multivariable
2026-03-03 06:20:00,129.59,116.78,0.655,59.97,2,multivariable
2026-03-03 06:30:00,124.05,115.32,0.647,59.99,2,multivariable
2026-03-03 06:40:00,125.29,117.22,0.637,59.97,2,multivariable
2026-03-03 06:50:00,124.62,116.54,0.638,59.96,2,multivariable
2026-03-03 07:00:00,124.98,117.12,0.637,59.95,2,multivariable
2026-03-03 07:10:00,124.57,116.23,0.642,59.95,2,multivariable
2026-03-03 07:20:00,184.69,116.22,0.918,59.96,2,multivariable
2026-03-03 07:30:00,110.73,115.51,0.894,59.95,2,multivariable
2026-03-03 07:40:00,68.88,117.66,0.82,59.96,2,multivariable
2026-03-03 07:50:00,189.68,115.85,0.79,59.96,2,multivariable
2026-03-03 08:00:00,188.71,114.68,0.78,59.95,2,multivariable
2026-03-03 08:10:00,207.14,112.63,0.779,59.94,2,multivariable
2026-03-03 08:20:00,269.21,112.51,0.814,59.95,2,multivariable
2026-03-03 08:30:00,264.23,112.57,0.85,59.96,2,multivariable
2026-03-03 08:40:00,267.56,114.33,0.812,59.97,2,multivariable
2026-03-03 08:50:00,286.4,113.79,0.78,59.96,2,multivariable
2026-03-03 09:00:00,236.07,115.07,0.828,59.96,2,multivariable
2026-03-03 09:10:00,302.15,115.06,0.849,59.97,2,multivariable
2026-03-03 09:20:00,606.17,113.87,0.97,59.96,2,multivariable
2026-03-03 09:30:00,590.72,113.18,0.97,59.96,2,multivariable
2026-03-03 09:40:00,588.83,112.78,0.97,59.97,2,multivariable
2026-03-03 09:50:00,608.03,113.34,0.968,59.95,2,multivariable
2026-03-03 10:00:00,670.522,111.9,0.959,59.944,2,multivariable
2026-03-03 10:10:00,657.81,113.42,0.963,59.92,2,multivariable
2026-03-03 10:20:00,640.79,113.98,0.961,59.95,2,multivariable
2026-03-03 10:30:00,669.84,112.3,0.946,59.98,2,multivariable
2026-03-03 10:40:00,586.7,112.51,0.971,59.98,2,multivariable
2026-03-03 10:50:00,580.14,112.53,0.97,59.96,2,multivariable
2026-03-03 11:00:00,599.21,111.97,0.97,59.96,2,multivariable
2026-03-03 11:10:00,583.51,111.29,0.97,59.98,2,multivariable
2026-03-03 11:20:00,567.62,110.88,0.971,59.97,2,multivariable
2026-03-03 11:30:00,593.23,113.44,0.97,59.94,2,multivariable
2026-03-03 11:40:00,496.1,111.278,0.938,59.967,2,multivariable
2026-03-03 11:50:00,220.03,114.5,0.819,59.96,2,multivariable
2026-03-03 12:00:00,224.96,113.49,0.829,59.97,2,multivariable
2026-03-03 12:10:00,239.1,113.056,0.843,59.944,2,multivariable
2026-03-03 12:20:00,223.77,113.96,0.827,59.97,2,multivariable
2026-03-03 12:30:00,221.91,113.69,0.823,59.98,2,multivariable
2026-03-03 12:40:00,219.214,114.386,0.813,59.957,2,multivariable
2026-03-03 12:50:00,223.61,115.19,0.818,59.97,2,multivariable
2026-03-03 13:00:00,219.33,113.51,0.822,59.97,2,multivariable
2026-03-03 13:10:00,216.925,113.588,0.821,59.912,2,multivariable
2026-03-03 13:20:00,280.25,114.53,0.92,59.99,2,multivariable
2026-03-03 13:30:00,178.46,114.68,0.835,59.95,2,multivariable
2026-03-03 13:40:00,126.21,114.77,0.774,59.94,2,multivariable
2026-03-03 13:50:00,241.53,115.48,0.838,59.96,2,multivariable
2026-03-03 14:00:00,227.3,114.37,0.829,59.95,2,multivariable
2026-03-03 14:10:00,226.09,114.33,0.824,59.99,2,multivariable
2026-03-03 14:20:00,227.55,114.28,0.829,59.93,2,multivariable
2026-03-03 14:30:00,221.99,114.1,0.82,59.95,2,multivariable
2026-03-03 14:40:00,219.389,113.744,0.82,59.911,2,multivariable
2026-03-03 14:50:00,220.125,114.075,0.82,59.95,2,multivariable
2026-03-03 15:00:00,213.86,114.33,0.815,59.94,2,multivariable
2026-03-03 15:10:00,220.23,112.81,0.827,59.95,2,multivariable
2026-03-03 15:20:00,219.21,113.21,0.825,59.94,2,multivariable
2026-03-03 15:30:00,223.01,114.17,0.824,59.98,2,multivariable
2026-03-03 15:40:00,225.511,114.478,0.822,59.967,2,multivariable
2026-03-03 15:50:00,227.08,115.84,0.818,59.96,2,multivariable
2026-03-03 16:00:00,222.44,115.0,0.822,59.98,2,multivariable
2026-03-03 16:10:00,218.944,114.311,0.821,59.956,2,multivariable
2026-03-03 16:20:00,218.712,115.612,0.815,59.962,2,multivariable
2026-03-03 16:30:00,216.39,114.76,0.819,59.96,2,multivariable
2026-03-03 16:40:00,227.74,115.59,0.82,59.97,2,multivariable
2026-03-03 16:50:00,236.14,115.26,0.832,59.98,2,multivariable
2026-03-03 17:00:00,228.87,115.42,0.825,59.98,2,multivariable
2026-03-03 17:10:00,246.04,115.3,0.833,59.94,2,multivariable
2026-03-03 17:20:00,230.033,116.667,0.818,59.967,2,multivariable
2026-03-03 17:30:00,224.27,116.05,0.814,59.96,2,multivariable
2026-03-03 17:40:00,227.11,117.28,0.808,59.99,2,multivariable
2026-03-03 17:50:00,221.711,116.944,0.803,60.0,2,multivariable
2026-03-03 18:00:00,214.45,115.89,0.801,59.95,2,multivariable
2026-03-03 18:10:00,224.767,116.344,0.819,59.967,2,multivariable
2026-03-03 18:20:00,263.24,114.6,0.871,59.96,2,multivariable
2026-03-03 18:30:00,256.53,113.88,0.869,59.96,2,multivariable
2026-03-03 18:40:00,251.07,112.11,0.881,59.96,2,multivariable
2026-03-03 18:50:00,253.71,111.26,0.885,59.94,2,multivariable
2026-03-03 19:00:00,253.288,115.662,0.861,59.95,2,multivariable
2026-03-03 19:10:00,278.1,116.0,0.885,59.938,2,multivariable
2026-03-03 19:20:00,360.66,115.84,0.926,59.95,2,multivariable
2026-03-03 19:30:00,253.033,115.911,0.848,59.967,2,multivariable
2026-03-03 19:40:00,187.36,116.29,0.813,59.94,2,multivariable
2026-03-03 19:50:00,304.05,115.09,0.904,59.95,2,multivariable
2026-03-03 20:00:00,304.4,114.44,0.891,59.99,2,multivariable
2026-03-03 20:10:00,316.68,113.97,0.889,59.95,2,multivariable
2026-03-03 20:20:00,313.98,113.59,0.878,59.95,2,multivariable
2026-03-03 20:30:00,281.0,114.338,0.869,59.962,2,multivariable
2026-03-03 20:40:00,299.26,115.67,0.878,59.99,2,multivariable
2026-03-03 20:50:00,281.02,116.11,0.867,59.92,2,multivariable
2026-03-03 21:00:00,273.012,116.125,0.879,59.988,2,multivariable
2026-03-03 21:10:00,251.086,115.271,0.853,59.914,2,multivariable
2026-03-03 21:20:00,269.989,115.778,0.852,59.944,2,multivariable
2026-03-03 21:30:00,270.033,115.0,0.853,59.967,2,multivariable
2026-03-03 21:40:00,262.73,114.43,0.846,59.96,2,multivariable
2026-03-03 21:50:00,229.27,115.02,0.853,59.97,2,multivariable
2026-03-03 22:00:00,212.612,116.25,0.831,59.925,2,multivariable
2026-03-03 22:10:00,147.04,115.76,0.721,59.96,2,multivariable
2026-03-03 22:20:00,136.43,116.83,0.679,59.96,2,multivariable
2026-03-03 22:30:00,133.53,116.56,0.673,59.94,2,multivariable
2026-03-03 22:40:00,135.089,118.367,0.663,59.967,2,multivariable
2026-03-03 22:50:00,134.83,118.56,0.661,59.95,2,multivariable
2026-03-03 23:00:00,126.75,116.87,0.643,59.96,2,multivariable
2026-03-03 23:10:00,129.19,115.7,0.662,59.98,2,multivariable
2026-03-03 23:20:00,127.86,118.39,0.636,59.96,2,multivariable
2026-03-03 23:30:00,127.01,117.4,0.642,59.98,2,multivariable
2026-03-03 23:40:00,126.98,117.33,0.642,59.94,2,multivariable
2026-03-03 23:50:00,128.311,117.289,0.647,59.967,2,multivariable
2026-03-04 00:00:00,127.05,117.64,0.641,59.98,2,multivariable
2026-03-04 00:10:00,125.53,115.88,0.649,59.98,2,multivariable
2026-03-04 00:20:00,126.83,117.78,0.638,59.97,2,multivariable
2026-03-04 00:30:00,127.1,117.97,0.638,59.96,2,multivariable
2026-03-04 00:40:00,126.078,117.011,0.642,59.978,2,multivariable
2026-03-04 00:50:00,126.756,117.744,0.639,59.989,2,multivariable
2026-03-04 01:00:00,125.32,116.57,0.645,59.94,2,multivariable
2026-03-04 01:10:00,125.85,117.12,0.643,59.93,2,multivariable
2026-03-04 01:20:00,185.32,116.4,0.921,59.93,2,multivariable
2026-03-04 01:30:00,95.97,118.06,0.749,59.97,2,multivariable
2026-03-04 01:40:00,38.94,117.15,0.611,59.98,2,multivariable
2026-03-04 01:50:00,158.37,117.17,0.725,59.96,2,multivariable
2026-03-04 02:00:00,139.69,117.88,0.677,59.93,2,multivariable
2026-03-04 02:10:00,134.34,118.42,0.657,59.95,2,multivariable
2026-03-04 02:20:00,131.0,117.98,0.651,59.98,2,multivariable
2026-03-04 02:30:00,129.63,118.22,0.647,59.97,2,multivariable
2026-03-04 02:40:00,127.889,117.167,0.648,59.944,2,multivariable
2026-03-04 02:50:00,127.08,116.92,0.649,59.98,2,multivariable
2026-03-04 03:00:00,127.32,117.9,0.642,59.97,2,multivariable
2026-03-04 03:10:00,126.41,117.12,0.646,59.92,2,multivariable
2026-03-04 03:20:00,126.88,117.99,0.64,59.93,2,multivariable
2026-03-04 03:30:00,125.93,116.96,0.644,59.95,2,multivariable
2026-03-04 03:40:00,126.6,118.1,0.636,59.96,2,multivariable
2026-03-04 03:50:00,129.444,117.656,0.652,59.922,2,multivariable
2026-03-04 04:00:00,131.43,117.61,0.665,59.96,2,multivariable
2026-03-04 04:10:00,132.21,118.45,0.661,59.93,2,multivariable
2026-03-04 04:20:00,131.35,117.61,0.666,59.98,2,multivariable
2026-03-04 04:30:00,131.478,117.689,0.666,59.978,2,multivariable
2026-03-04 04:40:00,130.367,116.422,0.671,59.978,2,multivariable
2026-03-04 04:50:00,134.78,117.4,0.679,59.98,2,multivariable
2026-03-04 05:00:00,129.51,115.68,0.674,59.96,2,multivariable
2026-03-04 05:10:00,130.14,116.43,0.672,59.96,2,multivariable
2026-03-04 05:20:00,128.69,114.97,0.677,59.96,2,multivariable
2026-03-04 05:30:00,129.65,116.07,0.669,59.94,2,multivariable
2026-03-04 05:40:00,167.767,117.133,0.77,59.989,2,multivariable
2026-03-04 05:50:00,169.15,115.98,0.778,59.97,2,multivariable
2026-03-04 06:00:00,152.67,114.99,0.746,59.95,2,multivariable
2026-03-04 06:10:00,127.3,114.178,0.677,60.0,2,multivariable
2026-03-04 06:20:00,124.64,114.36,0.659,59.98,2,multivariable
2026-03-04 06:30:00,129.27,115.45,0.667,60.0,2,multivariable
2026-03-04 06:40:00,129.1,115.77,0.665,59.96,2,multivariable
2026-03-04 06:50:00,155.46,114.26,0.772,59.99,2,multivariable
2026-03-04 07:00:00,168.64,113.06,0.803,59.94,2,multivariable
2026-03-04 07:10:00,183.667,113.511,0.827,59.956,2,multivariable
2026-03-04 07:20:00,243.2,114.66,0.947,59.97,2,multivariable
2026-03-04 07:30:00,164.056,116.611,0.902,59.956,2,multivariable
2026-03-04 07:40:00,100.69,116.61,0.839,59.96,2,multivariable
2026-03-04 07:50:00,217.15,115.0,0.859,59.93,2,multivariable
2026-03-04 08:00:00,199.47,115.66,0.835,59.97,2,multivariable
2026-03-04 08:10:00,193.01,115.98,0.825,59.93,2,multivariable
2026-03-04 08:20:00,190.2,115.61,0.822,59.94,2,multivariable
2026-03-04 08:30:00,188.22,115.19,0.821,59.97,2,multivariable
2026-03-04 08:40:00,154.95,115.09,0.733,59.96,2,multivariable
2026-03-04 08:50:00,154.06,114.73,0.733,59.98,2,multivariable
2026-03-04 09:00:00,152.12,115.92,0.719,59.98,2,multivariable
2026-03-04 09:10:00,123.24,114.1,0.659,59.94,2,multivariable
2026-03-04 09:20:00,125.0,115.04,0.655,59.95,2,multivariable
2026-03-04 09:30:00,123.59,114.6,0.653,59.98,2,multivariable
2026-03-04 09:40:00,123.83,114.4,0.658,59.98,2,multivariable
2026-03-04 09:50:00,121.96,112.07,0.666,59.94,2,multivariable
2026-03-04 10:00:00,122.944,113.5,0.66,59.956,2,multivariable
2026-03-04 10:10:00,121.456,112.544,0.662,59.978,2,multivariable
2026-03-04 10:20:00,121.9,112.85,0.661,59.96,2,multivariable
2026-03-04 10:30:00,120.69,111.43,0.671,59.94,2,multivariable
2026-03-04 10:40:00,121.57,112.74,0.663,59.97,2,multivariable
2026-03-04 10:50:00,122.267,112.956,0.662,59.967,2,multivariable
2026-03-04 11:00:00,121.28,112.17,0.663,59.96,2,multivariable
2026-03-04 11:10:00,119.99,110.59,0.673,59.99,2,multivariable
2026-03-04 11:20:00,119.81,109.91,0.68,59.96,2,multivariable
2026-03-04 11:30:00,124.211,110.511,0.688,59.989,2,multivariable
2026-03-04 11:40:00,124.99,109.63,0.694,59.95,2,multivariable
2026-03-04 11:50:00,124.21,111.54,0.678,59.98,2,multivariable
2026-03-04 12:00:00,122.7,111.25,0.676,59.97,2,multivariable
2026-03-04 12:10:00,123.89,113.65,0.662,59.97,2,multivariable
2026-03-04 12:20:00,124.97,116.09,0.646,59.96,2,multivariable
2026-03-04 12:30:00,123.75,114.99,0.651,59.92,2,multivariable
2026-03-04 12:40:00,125.267,116.956,0.64,59.956,2,multivariable
2026-03-04 12:50:00,123.114,114.429,0.651,59.914,2,multivariable
2026-03-04 13:00:00,124.18,114.6,0.655,59.97,2,multivariable
2026-03-04 13:10:00,123.26,114.3,0.653,59.93,2,multivariable
2026-03-04 13:20:00,178.833,114.344,0.917,59.967,2,multivariable
2026-03-04 13:30:00,101.311,115.611,0.768,59.967,2,multivariable
2026-03-04 13:40:00,38.62,115.12,0.611,59.95,2,multivariable
2026-03-04 13:50:00,158.01,114.09,0.745,59.96,2,multivariable
2026-03-04 14:00:00,138.64,114.19,0.699,59.95,2,multivariable
2026-03-04 14:10:00,132.325,114.025,0.684,59.975,2,multivariable
2026-03-04 14:20:00,129.98,114.58,0.673,59.96,2,multivariable
2026-03-04 14:30:00,139.54,114.56,0.7,59.98,2,multivariable
2026-03-04 14:40:00,138.62,114.61,0.699,59.98,2,multivariable
2026-03-04 14:50:00,127.05,114.47,0.664,59.95,2,multivariable
2026-03-04 15:00:00,125.357,112.671,0.676,59.971,2,multivariable
2026-03-04 15:10:00,126.33,114.38,0.663,59.96,2,multivariable
2026-03-04 15:20:00,126.522,114.356,0.666,59.956,2,multivariable
2026-03-04 15:30:00,127.45,115.79,0.658,59.97,2,multivariable
2026-03-04 15:40:00,148.23,116.92,0.708,59.97,2,multivariable
2026-03-04 15:50:00,151.4,115.978,0.722,59.978,2,multivariable
2026-03-04 16:00:00,139.7,114.944,0.699,59.978,2,multivariable
2026-03-04 16:10:00,149.656,115.533,0.718,59.956,2,multivariable
2026-03-04 16:20:00,140.23,114.34,0.702,59.95,2,multivariable
2026-03-04 16:30:00,136.72,113.77,0.696,59.97,2,multivariable
2026-03-04 16:40:00,134.178,113.867,0.689,59.978,2,multivariable
2026-03-04 16:50:00,135.44,115.6,0.679,59.98,2,multivariable
2026-03-04 17:00:00,132.778,115.244,0.673,59.944,2,multivariable
2026-03-04 17:10:00,128.46,115.71,0.659,59.92,2,multivariable
2026-03-04 17:20:00,128.14,115.87,0.658,59.95,2,multivariable
2026-03-04 17:30:00,127.9,115.94,0.656,59.98,2,multivariable
2026-03-04 17:40:00,129.511,117.989,0.644,59.956,2,multivariable
2026-03-04 17:50:00,127.94,116.6,0.652,59.94,2,multivariable
2026-03-04 18:00:00,128.12,117.14,0.649,59.97,2,multivariable
2026-03-04 18:10:00,126.71,113.09,0.679,59.94,2,multivariable
2026-03-04 18:20:00,150.09,112.26,0.741,59.96,2,multivariable
2026-03-04 18:30:00,185.078,109.644,0.851,59.944,2,multivariable
2026-03-04 18:40:00,191.89,112.75,0.841,59.95,2,multivariable
2026-03-04 18:50:00,194.37,114.32,0.838,59.98,2,multivariable
2026-03-04 19:00:00,195.35,115.088,0.834,59.938,2,multivariable
2026-03-04 19:10:00,189.27,113.61,0.835,59.96,2,multivariable
2026-03-04 19:20:00,212.55,113.45,0.924,59.962,2,multivariable
2026-03-04 19:30:00,191.77,115.0,0.788,59.96,2,multivariable
2026-03-04 19:40:00,140.56,113.89,0.722,59.96,2,multivariable
2026-03-04 19:50:00,260.93,113.73,0.874,59.97,2,multivariable
2026-03-04 20:00:00,240.078,116.267,0.844,59.989,2,multivariable
2026-03-04 20:10:00,230.656,116.1,0.841,59.989,2,multivariable
2026-03-04 20:20:00,231.38,115.7,0.839,59.93,2,multivariable
2026-03-04 20:30:00,225.8,114.74,0.846,59.96,2,multivariable
2026-03-04 20:40:00,227.056,115.067,0.847,59.978,2,multivariable
2026-03-04 20:50:00,228.96,114.83,0.85,59.95,2,multivariable
2026-03-04 21:00:00,224.66,116.28,0.849,59.95,2,multivariable
2026-03-04 21:10:00,392.71,116.15,0.864,59.95,2,multivariable
2026-03-04 21:20:00,193.03,117.69,0.818,59.96,2,multivariable
2026-03-04 21:30:00,430.99,116.09,0.892,59.96,2,multivariable
2026-03-04 21:40:00,357.96,115.47,0.899,59.95,2,multivariable
2026-03-04 21:50:00,504.48,114.4,0.91,59.97,2,multivariable
2026-03-04 22:00:00,200.44,117.64,0.833,59.95,2,multivariable
2026-03-04 22:10:00,200.66,116.09,0.841,59.97,2,multivariable
2026-03-04 22:20:00,204.125,117.162,0.839,59.95,2,multivariable
2026-03-04 22:30:00,204.59,118.24,0.833,59.96,2,multivariable
2026-03-04 22:40:00,203.1,118.762,0.831,59.95,2,multivariable
